"ensembl_gene_id","gene_biotype"
"ENSG00000199640","misc_RNA"
"ENSG00000199667","misc_RNA"
"ENSG00000199668","misc_RNA"
"ENSG00000199676","misc_RNA"
"ENSG00000199677","misc_RNA"
"ENSG00000199691","misc_RNA"
"ENSG00000199698","misc_RNA"
"ENSG00000199701","misc_RNA"
"ENSG00000199705","misc_RNA"
"ENSG00000199710","misc_RNA"
"ENSG00000199711","misc_RNA"
"ENSG00000199715","misc_RNA"
"ENSG00000199716","misc_RNA"
"ENSG00000199719","misc_RNA"
"ENSG00000199730","misc_RNA"
"ENSG00000199732","misc_RNA"
"ENSG00000199740","misc_RNA"
"ENSG00000199751","misc_RNA"
"ENSG00000199755","misc_RNA"
"ENSG00000199756","misc_RNA"
"ENSG00000199762","misc_RNA"
"ENSG00000199764","misc_RNA"
"ENSG00000199780","misc_RNA"
"ENSG00000199781","misc_RNA"
"ENSG00000199786","rRNA_pseudogene"
"ENSG00000199797","misc_RNA"
"ENSG00000199801","misc_RNA"
"ENSG00000199815","snoRNA"
"ENSG00000199831","misc_RNA"
"ENSG00000199832","misc_RNA"
"ENSG00000199840","misc_RNA"
"ENSG00000199862","misc_RNA"
"ENSG00000199866","misc_RNA"
"ENSG00000199867","misc_RNA"
"ENSG00000199870","misc_RNA"
"ENSG00000199875","misc_RNA"
"ENSG00000199878","misc_RNA"
"ENSG00000199880","snRNA"
"ENSG00000199881","misc_RNA"
"ENSG00000199883","misc_RNA"
"ENSG00000199884","misc_RNA"
"ENSG00000199890","misc_RNA"
"ENSG00000199895","misc_RNA"
"ENSG00000199899","misc_RNA"
"ENSG00000199901","misc_RNA"
"ENSG00000199906","snRNA"
"ENSG00000199911","misc_RNA"
"ENSG00000199912","misc_RNA"
"ENSG00000199913","misc_RNA"
"ENSG00000199936","misc_RNA"
"ENSG00000199938","misc_RNA"
"ENSG00000199949","misc_RNA"
"ENSG00000199962","misc_RNA"
"ENSG00000199964","misc_RNA"
"ENSG00000199975","misc_RNA"
"ENSG00000199979","misc_RNA"
"ENSG00000200008","misc_RNA"
"ENSG00000200011","misc_RNA"
"ENSG00000200024","misc_RNA"
"ENSG00000200040","misc_RNA"
"ENSG00000200041","misc_RNA"
"ENSG00000200049","misc_RNA"
"ENSG00000200052","misc_RNA"
"ENSG00000200057","misc_RNA"
"ENSG00000200059","misc_RNA"
"ENSG00000200060","misc_RNA"
"ENSG00000200065","misc_RNA"
"ENSG00000200084","snoRNA"
"ENSG00000200085","misc_RNA"
"ENSG00000200090","misc_RNA"
"ENSG00000200091","misc_RNA"
"ENSG00000200118","misc_RNA"
"ENSG00000200120","misc_RNA"
"ENSG00000200121","misc_RNA"
"ENSG00000200131","misc_RNA"
"ENSG00000200135","misc_RNA"
"ENSG00000200142","misc_RNA"
"ENSG00000200162","misc_RNA"
"ENSG00000200164","misc_RNA"
"ENSG00000200170","misc_RNA"
"ENSG00000200171","misc_RNA"
"ENSG00000200174","misc_RNA"
"ENSG00000200179","misc_RNA"
"ENSG00000200198","misc_RNA"
"ENSG00000200201","misc_RNA"
"ENSG00000200208","misc_RNA"
"ENSG00000200209","misc_RNA"
"ENSG00000200241","misc_RNA"
"ENSG00000200243","misc_RNA"
"ENSG00000200252","misc_RNA"
"ENSG00000200256","misc_RNA"
"ENSG00000200261","misc_RNA"
"ENSG00000200262","misc_RNA"
"ENSG00000200283","misc_RNA"
"ENSG00000200287","misc_RNA"
"ENSG00000200291","misc_RNA"
"ENSG00000200298","misc_RNA"
"ENSG00000200304","snRNA"
"ENSG00000200305","misc_RNA"
"ENSG00000200309","misc_RNA"
"ENSG00000200312","misc_RNA"
"ENSG00000200314","misc_RNA"
"ENSG00000200325","misc_RNA"
"ENSG00000200332","misc_RNA"
"ENSG00000200334","misc_RNA"
"ENSG00000200344","misc_RNA"
"ENSG00000200351","misc_RNA"
"ENSG00000200361","misc_RNA"
"ENSG00000200379","misc_RNA"
"ENSG00000200385","snoRNA"
"ENSG00000200390","misc_RNA"
"ENSG00000200391","misc_RNA"
"ENSG00000200397","misc_RNA"
"ENSG00000200419","misc_RNA"
"ENSG00000200421","misc_RNA"
"ENSG00000200427","misc_RNA"
"ENSG00000200428","misc_RNA"
"ENSG00000200432","misc_RNA"
"ENSG00000200436","misc_RNA"
"ENSG00000200448","misc_RNA"
"ENSG00000200475","misc_RNA"
"ENSG00000200485","misc_RNA"
"ENSG00000200488","misc_RNA"
"ENSG00000200494","misc_RNA"
"ENSG00000200502","misc_RNA"
"ENSG00000200506","misc_RNA"
"ENSG00000200508","misc_RNA"
"ENSG00000200521","misc_RNA"
"ENSG00000200544","misc_RNA"
"ENSG00000200547","misc_RNA"
"ENSG00000200552","misc_RNA"
"ENSG00000200553","misc_RNA"
"ENSG00000200570","snRNA"
"ENSG00000200572","misc_RNA"
"ENSG00000200579","misc_RNA"
"ENSG00000200591","misc_RNA"
"ENSG00000200600","misc_RNA"
"ENSG00000200605","misc_RNA"
"ENSG00000200610","misc_RNA"
"ENSG00000200615","misc_RNA"
"ENSG00000200616","misc_RNA"
"ENSG00000200630","misc_RNA"
"ENSG00000200635","misc_RNA"
"ENSG00000200646","misc_RNA"
"ENSG00000200651","misc_RNA"
"ENSG00000200664","misc_RNA"
"ENSG00000200685","misc_RNA"
"ENSG00000200688","misc_RNA"
"ENSG00000200702","misc_RNA"
"ENSG00000200708","misc_RNA"
"ENSG00000200714","misc_RNA"
"ENSG00000200737","misc_RNA"
"ENSG00000200741","rRNA_pseudogene"
"ENSG00000200742","misc_RNA"
"ENSG00000200750","misc_RNA"
"ENSG00000200752","misc_RNA"
"ENSG00000200754","misc_RNA"
"ENSG00000200764","misc_RNA"
"ENSG00000200769","misc_RNA"
"ENSG00000200783","misc_RNA"
"ENSG00000200788","misc_RNA"
"ENSG00000200814","snRNA"
"ENSG00000200822","misc_RNA"
"ENSG00000200829","misc_RNA"
"ENSG00000200832","snoRNA"
"ENSG00000200834","misc_RNA"
"ENSG00000200842","misc_RNA"
"ENSG00000200847","misc_RNA"
"ENSG00000200849","misc_RNA"
"ENSG00000200855","misc_RNA"
"ENSG00000200857","misc_RNA"
"ENSG00000200860","misc_RNA"
"ENSG00000200867","misc_RNA"
"ENSG00000200874","misc_RNA"
"ENSG00000200883","misc_RNA"
"ENSG00000200884","misc_RNA"
"ENSG00000200888","misc_RNA"
"ENSG00000200890","rRNA_pseudogene"
"ENSG00000200895","misc_RNA"
"ENSG00000200922","misc_RNA"
"ENSG00000200953","misc_RNA"
"ENSG00000200966","misc_RNA"
"ENSG00000200976","misc_RNA"
"ENSG00000200982","misc_RNA"
"ENSG00000200998","misc_RNA"
"ENSG00000201006","misc_RNA"
"ENSG00000201010","misc_RNA"
"ENSG00000201012","misc_RNA"
"ENSG00000201013","misc_RNA"
"ENSG00000201026","misc_RNA"
"ENSG00000201031","misc_RNA"
"ENSG00000201034","misc_RNA"
"ENSG00000201047","misc_RNA"
"ENSG00000201048","misc_RNA"
"ENSG00000201066","misc_RNA"
"ENSG00000201071","misc_RNA"
"ENSG00000201074","misc_RNA"
"ENSG00000201075","misc_RNA"
"ENSG00000201078","misc_RNA"
"ENSG00000201084","misc_RNA"
"ENSG00000201088","misc_RNA"
"ENSG00000201102","misc_RNA"
"ENSG00000201114","misc_RNA"
"ENSG00000201118","misc_RNA"
"ENSG00000201134","misc_RNA"
"ENSG00000201160","misc_RNA"
"ENSG00000201178","misc_RNA"
"ENSG00000201196","misc_RNA"
"ENSG00000201207","misc_RNA"
"ENSG00000201208","misc_RNA"
"ENSG00000201216","misc_RNA"
"ENSG00000201217","misc_RNA"
"ENSG00000201218","misc_RNA"
"ENSG00000201228","misc_RNA"
"ENSG00000201239","misc_RNA"
"ENSG00000201277","misc_RNA"
"ENSG00000201279","misc_RNA"
"ENSG00000201282","misc_RNA"
"ENSG00000201297","misc_RNA"
"ENSG00000201308","snRNA"
"ENSG00000201309","misc_RNA"
"ENSG00000201311","misc_RNA"
"ENSG00000201314","misc_RNA"
"ENSG00000201339","misc_RNA"
"ENSG00000201340","misc_RNA"
"ENSG00000201343","misc_RNA"
"ENSG00000201351","misc_RNA"
"ENSG00000201354","misc_RNA"
"ENSG00000201363","misc_RNA"
"ENSG00000201365","misc_RNA"
"ENSG00000201370","misc_RNA"
"ENSG00000201371","misc_RNA"
"ENSG00000201384","snoRNA"
"ENSG00000201395","misc_RNA"
"ENSG00000201405","misc_RNA"
"ENSG00000201412","misc_RNA"
"ENSG00000201421","misc_RNA"
"ENSG00000201423","misc_RNA"
"ENSG00000201426","misc_RNA"
"ENSG00000201428","misc_RNA"
"ENSG00000201432","misc_RNA"
"ENSG00000201442","misc_RNA"
"ENSG00000201451","misc_RNA"
"ENSG00000201458","snRNA"
"ENSG00000201464","misc_RNA"
"ENSG00000201466","misc_RNA"
"ENSG00000201474","snRNA"
"ENSG00000201483","misc_RNA"
"ENSG00000201489","misc_RNA"
"ENSG00000201498","misc_RNA"
"ENSG00000201501","misc_RNA"
"ENSG00000201510","misc_RNA"
"ENSG00000201511","misc_RNA"
"ENSG00000201529","misc_RNA"
"ENSG00000201533","misc_RNA"
"ENSG00000201535","misc_RNA"
"ENSG00000201547","misc_RNA"
"ENSG00000201548","misc_RNA"
"ENSG00000201549","misc_RNA"
"ENSG00000201554","misc_RNA"
"ENSG00000201555","misc_RNA"
"ENSG00000201563","misc_RNA"
"ENSG00000201565","misc_RNA"
"ENSG00000201566","misc_RNA"
"ENSG00000201573","misc_RNA"
"ENSG00000201581","misc_RNA"
"ENSG00000201583","misc_RNA"
"ENSG00000201584","misc_RNA"
"ENSG00000201592","snoRNA"
"ENSG00000201596","misc_RNA"
"ENSG00000201600","misc_RNA"
"ENSG00000201602","misc_RNA"
"ENSG00000201624","misc_RNA"
"ENSG00000201627","misc_RNA"
"ENSG00000201628","snRNA"
"ENSG00000201633","misc_RNA"
"ENSG00000201635","misc_RNA"
"ENSG00000201640","misc_RNA"
"ENSG00000201644","misc_RNA"
"ENSG00000201663","misc_RNA"
"ENSG00000201668","misc_RNA"
"ENSG00000201676","misc_RNA"
"ENSG00000201680","misc_RNA"
"ENSG00000201683","misc_RNA"
"ENSG00000201715","misc_RNA"
"ENSG00000201723","misc_RNA"
"ENSG00000201724","misc_RNA"
"ENSG00000201741","misc_RNA"
"ENSG00000201749","misc_RNA"
"ENSG00000201756","misc_RNA"
"ENSG00000201774","misc_RNA"
"ENSG00000201778","misc_RNA"
"ENSG00000201786","misc_RNA"
"ENSG00000201788","misc_RNA"
"ENSG00000201791","snoRNA"
"ENSG00000201800","misc_RNA"
"ENSG00000201820","misc_RNA"
"ENSG00000201827","snoRNA"
"ENSG00000201830","misc_RNA"
"ENSG00000201843","misc_RNA"
"ENSG00000201850","misc_RNA"
"ENSG00000201860","misc_RNA"
"ENSG00000201867","misc_RNA"
"ENSG00000201868","misc_RNA"
"ENSG00000201881","misc_RNA"
"ENSG00000201882","snoRNA"
"ENSG00000201884","misc_RNA"
"ENSG00000201885","misc_RNA"
"ENSG00000201892","misc_RNA"
"ENSG00000201912","misc_RNA"
"ENSG00000201913","misc_RNA"
"ENSG00000201916","misc_RNA"
"ENSG00000201931","rRNA"
"ENSG00000201933","misc_RNA"
"ENSG00000201938","misc_RNA"
"ENSG00000201959","misc_RNA"
"ENSG00000201965","misc_RNA"
"ENSG00000201984","misc_RNA"
"ENSG00000201987","misc_RNA"
"ENSG00000201988","misc_RNA"
"ENSG00000201990","misc_RNA"
"ENSG00000202001","misc_RNA"
"ENSG00000202008","misc_RNA"
"ENSG00000202014","misc_RNA"
"ENSG00000202019","misc_RNA"
"ENSG00000202021","misc_RNA"
"ENSG00000202027","misc_RNA"
"ENSG00000202035","misc_RNA"
"ENSG00000202041","misc_RNA"
"ENSG00000202046","misc_RNA"
"ENSG00000202071","misc_RNA"
"ENSG00000202078","misc_RNA"
"ENSG00000202079","misc_RNA"
"ENSG00000202093","snoRNA"
"ENSG00000202099","snRNA"
"ENSG00000202100","misc_RNA"
"ENSG00000202137","misc_RNA"
"ENSG00000202141","misc_RNA"
"ENSG00000202144","misc_RNA"
"ENSG00000202146","misc_RNA"
"ENSG00000202169","misc_RNA"
"ENSG00000202177","misc_RNA"
"ENSG00000202182","misc_RNA"
"ENSG00000202187","rRNA_pseudogene"
"ENSG00000202190","misc_RNA"
"ENSG00000202195","misc_RNA"
"ENSG00000202200","misc_RNA"
"ENSG00000202211","misc_RNA"
"ENSG00000202216","snoRNA"
"ENSG00000202217","misc_RNA"
"ENSG00000202222","misc_RNA"
"ENSG00000202224","misc_RNA"
"ENSG00000202249","snRNA"
"ENSG00000202251","misc_RNA"
"ENSG00000202254","misc_RNA"
"ENSG00000202255","misc_RNA"
"ENSG00000202260","misc_RNA"
"ENSG00000202272","misc_RNA"
"ENSG00000202273","misc_RNA"
"ENSG00000202276","misc_RNA"
"ENSG00000202279","misc_RNA"
"ENSG00000202306","misc_RNA"
"ENSG00000202309","misc_RNA"
"ENSG00000202310","misc_RNA"
"ENSG00000202318","misc_RNA"
"ENSG00000202332","misc_RNA"
"ENSG00000202344","misc_RNA"
"ENSG00000202345","misc_RNA"
"ENSG00000202357","misc_RNA"
"ENSG00000202360","misc_RNA"
"ENSG00000202361","misc_RNA"
"ENSG00000202368","misc_RNA"
"ENSG00000202382","misc_RNA"
"ENSG00000202385","misc_RNA"
"ENSG00000202388","misc_RNA"
"ENSG00000202399","misc_RNA"
"ENSG00000202402","misc_RNA"
"ENSG00000202407","misc_RNA"
"ENSG00000202410","misc_RNA"
"ENSG00000202414","misc_RNA"
"ENSG00000202415","misc_RNA"
"ENSG00000202417","misc_RNA"
"ENSG00000202433","snRNA"
"ENSG00000202438","misc_RNA"
"ENSG00000202449","snoRNA"
"ENSG00000202459","misc_RNA"
"ENSG00000202461","misc_RNA"
"ENSG00000202469","misc_RNA"
"ENSG00000202470","misc_RNA"
"ENSG00000202476","misc_RNA"
"ENSG00000202479","snoRNA"
"ENSG00000202495","misc_RNA"
"ENSG00000202508","misc_RNA"
"ENSG00000202512","misc_RNA"
"ENSG00000202514","misc_RNA"
"ENSG00000202522","misc_RNA"
"ENSG00000202523","misc_RNA"
"ENSG00000202533","misc_RNA"
"ENSG00000202536","misc_RNA"
"ENSG00000202542","misc_RNA"
"ENSG00000203258","lncRNA"
"ENSG00000203262","processed_pseudogene"
"ENSG00000203266","lncRNA"
"ENSG00000203279","lncRNA"
"ENSG00000203286","misc_RNA"
"ENSG00000203307","lncRNA"
"ENSG00000203321","lncRNA"
"ENSG00000203325","lncRNA"
"ENSG00000203327","lncRNA"
"ENSG00000203334","lncRNA"
"ENSG00000203335","lncRNA"
"ENSG00000203362","lncRNA"
"ENSG00000203363","processed_pseudogene"
"ENSG00000203364","lncRNA"
"ENSG00000203387","processed_pseudogene"
"ENSG00000203392","lncRNA"
"ENSG00000203395","lncRNA"
"ENSG00000203397","processed_pseudogene"
"ENSG00000203402","lncRNA"
"ENSG00000203411","misc_RNA"
"ENSG00000203413","processed_pseudogene"
"ENSG00000203414","processed_pseudogene"
"ENSG00000203416","processed_pseudogene"
"ENSG00000203434","lncRNA"
"ENSG00000203435","processed_pseudogene"
"ENSG00000203436","misc_RNA"
"ENSG00000203462","unprocessed_pseudogene"
"ENSG00000203469","lncRNA"
"ENSG00000203472","lncRNA"
"ENSG00000203496","lncRNA"
"ENSG00000203497","lncRNA"
"ENSG00000203498","lncRNA"
"ENSG00000203520","lncRNA"
"ENSG00000203531","processed_pseudogene"
"ENSG00000203546","protein_coding"
"ENSG00000203565","lncRNA"
"ENSG00000203573","misc_RNA"
"ENSG00000203588","lncRNA"
"ENSG00000203593","lncRNA"
"ENSG00000203605","lncRNA"
"ENSG00000203616","processed_pseudogene"
"ENSG00000203620","lncRNA"
"ENSG00000203635","lncRNA"
"ENSG00000203643","lncRNA"
"ENSG00000203644","lncRNA"
"ENSG00000203647","processed_pseudogene"
"ENSG00000203648","processed_pseudogene"
"ENSG00000203664","transcribed_unprocessed_pseudogene"
"ENSG00000203690","transcribed_unprocessed_pseudogene"
"ENSG00000203706","lncRNA"
"ENSG00000203709","lncRNA"
"ENSG00000203761","unprocessed_pseudogene"
"ENSG00000203804","lncRNA"
"ENSG00000203825","unprocessed_pseudogene"
"ENSG00000203855","unprocessed_pseudogene"
"ENSG00000203878","transcribed_unprocessed_pseudogene"
"ENSG00000203971","lncRNA"
"ENSG00000204003","protein_coding"
"ENSG00000204011","lncRNA"
"ENSG00000204031","unprocessed_pseudogene"
"ENSG00000204049","lncRNA"
"ENSG00000204053","processed_pseudogene"
"ENSG00000204055","lncRNA"
"ENSG00000204072","transcribed_unprocessed_pseudogene"
"ENSG00000204110","lncRNA"
"ENSG00000204118","transcribed_processed_pseudogene"
"ENSG00000204121","unprocessed_pseudogene"
"ENSG00000204173","transcribed_unprocessed_pseudogene"
"ENSG00000204177","transcribed_unprocessed_pseudogene"
"ENSG00000204183","lncRNA"
"ENSG00000204188","transcribed_unitary_pseudogene"
"ENSG00000204194","processed_pseudogene"
"ENSG00000204196","transcribed_processed_pseudogene"
"ENSG00000204253","processed_pseudogene"
"ENSG00000204338","transcribed_unprocessed_pseudogene"
"ENSG00000204352","transcribed_unprocessed_pseudogene"
"ENSG00000204398","lncRNA"
"ENSG00000204399","processed_pseudogene"
"ENSG00000204422","lncRNA"
"ENSG00000204429","processed_pseudogene"
"ENSG00000204434","unprocessed_pseudogene"
"ENSG00000204437","unprocessed_pseudogene"
"ENSG00000204456","unprocessed_pseudogene"
"ENSG00000204471","unprocessed_pseudogene"
"ENSG00000204528","lncRNA"
"ENSG00000204529","transcribed_unprocessed_pseudogene"
"ENSG00000204547","transcribed_unprocessed_pseudogene"
"ENSG00000204556","unprocessed_pseudogene"
"ENSG00000204584","lncRNA"
"ENSG00000204620","lncRNA"
"ENSG00000204622","transcribed_unprocessed_pseudogene"
"ENSG00000204637","processed_pseudogene"
"ENSG00000204648","transcribed_unprocessed_pseudogene"
"ENSG00000204652","processed_pseudogene"
"ENSG00000204662","unprocessed_pseudogene"
"ENSG00000204663","transcribed_unprocessed_pseudogene"
"ENSG00000204670","IG_V_pseudogene"
"ENSG00000204685","lncRNA"
"ENSG00000204709","lncRNA"
"ENSG00000204776","IG_V_pseudogene"
"ENSG00000204780","IG_V_pseudogene"
"ENSG00000204787","transcribed_unprocessed_pseudogene"
"ENSG00000204789","transcribed_unprocessed_pseudogene"
"ENSG00000204791","transcribed_unitary_pseudogene"
"ENSG00000204801","unprocessed_pseudogene"
"ENSG00000204814","lncRNA"
"ENSG00000204816","unprocessed_pseudogene"
"ENSG00000204818","transcribed_unprocessed_pseudogene"
"ENSG00000204837","transcribed_unprocessed_pseudogene"
"ENSG00000204850","lncRNA"
"ENSG00000204860","lncRNA"
"ENSG00000204872","protein_coding"
"ENSG00000204894","processed_pseudogene"
"ENSG00000204915","processed_pseudogene"
"ENSG00000204933","unprocessed_pseudogene"
"ENSG00000204959","unprocessed_pseudogene"
"ENSG00000204971","lncRNA"
"ENSG00000204990","lncRNA"
"ENSG00000205018","lncRNA"
"ENSG00000205035","transcribed_unprocessed_pseudogene"
"ENSG00000205041","lncRNA"
"ENSG00000205044","transcribed_unprocessed_pseudogene"
"ENSG00000205056","lncRNA"
"ENSG00000205100","transcribed_processed_pseudogene"
"ENSG00000205105","processed_pseudogene"
"ENSG00000205106","lncRNA"
"ENSG00000205176","transcribed_processed_pseudogene"
"ENSG00000205212","transcribed_unprocessed_pseudogene"
"ENSG00000205215","transcribed_unprocessed_pseudogene"
"ENSG00000205236","protein_coding"
"ENSG00000205266","transcribed_unprocessed_pseudogene"
"ENSG00000205300","lncRNA"
"ENSG00000205312","transcribed_unprocessed_pseudogene"
"ENSG00000205325","lncRNA"
"ENSG00000205360","transcribed_unprocessed_pseudogene"
"ENSG00000205361","transcribed_unprocessed_pseudogene"
"ENSG00000205412","processed_pseudogene"
"ENSG00000205414","lncRNA"
"ENSG00000205424","lncRNA"
"ENSG00000205433","processed_pseudogene"
"ENSG00000205449","transcribed_unprocessed_pseudogene"
"ENSG00000205452","lncRNA"
"ENSG00000205464","transcribed_unitary_pseudogene"
"ENSG00000205488","lncRNA"
"ENSG00000205534","transcribed_unprocessed_pseudogene"
"ENSG00000205537","lncRNA"
"ENSG00000205578","unprocessed_pseudogene"
"ENSG00000205579","processed_pseudogene"
"ENSG00000205583","transcribed_unprocessed_pseudogene"
"ENSG00000205584","unprocessed_pseudogene"
"ENSG00000205596","processed_pseudogene"
"ENSG00000205622","lncRNA"
"ENSG00000205625","processed_pseudogene"
"ENSG00000205653","lncRNA"
"ENSG00000205682","lncRNA"
"ENSG00000205716","processed_pseudogene"
"ENSG00000205740","lncRNA"
"ENSG00000205745","lncRNA"
"ENSG00000205754","transcribed_unprocessed_pseudogene"
"ENSG00000205763","transcribed_unprocessed_pseudogene"
"ENSG00000205771","transcribed_unprocessed_pseudogene"
"ENSG00000205794","transcribed_processed_pseudogene"
"ENSG00000205822","transcribed_unprocessed_pseudogene"
"ENSG00000205830","lncRNA"
"ENSG00000205847","transcribed_unprocessed_pseudogene"
"ENSG00000205879","unprocessed_pseudogene"
"ENSG00000205930","lncRNA"
"ENSG00000205955","transcribed_processed_pseudogene"
"ENSG00000205959","lncRNA"
"ENSG00000205971","lncRNA"
"ENSG00000205976","unprocessed_pseudogene"
"ENSG00000206028","lncRNA"
"ENSG00000206062","lncRNA"
"ENSG00000206066","unprocessed_pseudogene"
"ENSG00000206120","transcribed_unitary_pseudogene"
"ENSG00000206144","processed_pseudogene"
